title,link,summary,date
"Steven Smith returns to the nets, elbow 'feeling good'",https://www.espncricinfo.com/story/steven-smith-returns-to-the-nets-elbow-feeling-good-1176344,Smith posted a short video of him batting in the nets as he continues his recovery from elbow surgery,01-Mar-2019
"Iftikhar, Imad see off tricky chase for Karachi Kings",https://www.espncricinfo.com/series/psl-2018-19-1168814/karachi-kings-vs-lahore-qalandars-20th-match-1168839/match-report,"Iftikhar starred with two wickets for just four runs, before staying unbeaten on 33 to guide his team home against Lahore",28-Feb-2019
'Stump mics bring fans closer to the game' - World Cup director Steve Elworthy,https://www.espncricinfo.com/story/stump-mics-bring-fans-closer-to-the-game-world-cup-director-steve-elworthy-1176335,ICC considering options for increased use of on-field audio during this year's World Cup,28-Feb-2019
Mithali Raj calls for uniform use of DRS in women's game,https://www.espncricinfo.com/story/mithali-raj-calls-for-uniform-use-of-drs-in-women-s-game-1176334,"""We need to get a little more experience for the girls to understand the concept... We had it in New Zealand, suddenly we don't have it at home""",28-Feb-2019
PSL's Pakistan leg to go ahead as scheduled - Ehsan Mani,https://www.espncricinfo.com/story/psl-s-pakistan-leg-to-go-ahead-as-scheduled-ehsan-mani-1176333,Cross-border tensions between India and Pakistan had put the matches in Lahore and Karachi in doubt,28-Feb-2019
Jason Holder set to be named West Indies T20 captain for England series,https://www.espncricinfo.com/story/jason-holder-set-to-be-named-west-indies-t20-captain-for-england-series-1176330,Carlos Brathwaite would make way in move to keep ODI squad together ahead of World Cup,28-Feb-2019
Danielle Hazell appointed as Yorkshire Diamonds head coach,https://www.espncricinfo.com/story/danielle-hazell-appointed-as-yorkshire-diamonds-head-coach-1176331,Former England offspinner steps up to take charge at former club only weeks after retirement,28-Feb-2019
"Pollard, Amin smash Peshawar Zalmi to victory",https://www.espncricinfo.com/series/psl-2018-19-1168814/multan-sultans-vs-peshawar-zalmi-19th-match-1168838/match-report,Multan Sultans fell apart after Johnson Charles was dismissed for a 26-ball half-century,28-Feb-2019
Jason Holder calls for minimum wage to halt Kolpak exodus,https://www.espncricinfo.com/story/jason-holder-calls-for-minimum-wage-to-halt-kolpak-exodus-1176324,West Indies captain says more must be done to keep players in the international game,28-Feb-2019
"R Ashwin, M Vijay pull one back for Tamil Nadu",https://www.espncricinfo.com/story/r-ashwin-m-vijay-pull-one-back-for-tamil-nadu-1176308,"Shardul Thakur took three wickets in Mumbai's win over Saurashtra, and Jharkhand fell narrowly short of a sixth straight win",28-Feb-2019
England's women give thumbs-up to The Hundred as ECB look to finalise plans,https://www.espncricinfo.com/story/england-s-women-give-thumbs-up-to-the-hundred-as-ecb-look-to-finalise-plans-1176311,"The KSL has done its job, and the new competition can only make the women's game stronger, feels Katherine Brunt",28-Feb-2019
"Rashid No. 1, Nabi No. 3, Zazai No. 7 - Afghanistan rule T20I rankings",https://www.espncricinfo.com/story/rashid-no-1-nabi-no-3-zazai-no-7-afghanistan-rule-t20i-rankings-1176314,Australia's Glenn Maxwell and India's KL Rahul among the top 10 batsmen in the latest ICC rankings update,28-Feb-2019
Dimuth Karunaratne to play for Hampshire in 2019,https://www.espncricinfo.com/story/dimuth-karunaratne-to-play-for-hampshire-in-2019-1176304,Sri Lanka captain signs deal to be county's overseas player for first half of season,28-Feb-2019
"Langer shuts down Maxwell talk, supports out-of-form Finch",https://www.espncricinfo.com/story/australia-coach-justin-langer-shuts-down-glenn-maxwell-talk-supports-out-of-form-aaron-finch-1176307,The Australian coach wants more consistency from Maxwell before thinking of putting him at No. 4 in the ODI team,28-Feb-2019
"Katherine Brunt, Danielle Wyatt help England seal tense win",https://www.espncricinfo.com/series/eng-w-in-india-2018-19-1172156/india-women-vs-england-women-3rd-odi-1172162/match-report,"England slipped to 49 for 5 in their chase of 206, but their lower order led by Wyatt helped them recover",28-Feb-2019
Dominic Sibley chasing fourth straight ton as part of MCC XI,https://www.espncricinfo.com/story/dominic-sibley-chasing-fourth-straight-ton-as-part-of-mcc-xi-1176292,Will Rhodes joins Warwickshire opening partner in team for county curtain raiser against Surrey,28-Feb-2019
'Wrong to say Test cricket is dying' - David Richardson,https://www.espncricinfo.com/story/wrong-to-say-test-cricket-is-dying-david-richardson-1176293,The ICC chief executive says over 700 million watch the longest format and that the World Test Championship will lend it added context,28-Feb-2019
"Tamim bats ugly, but smart, for 'special' century",https://www.espncricinfo.com/story/tamim-iqbal-rues-lack-of-individual-plans-in-bangladesh-s-batting-collapse-1176284,"Tamim, who made 126 of Bangladesh's total of 234, said that his only plan was to bat long enough and strike the ball whenever he had the chance",28-Feb-2019
'Not easy on the body' - Wagner on short-ball tactic,https://www.espncricinfo.com/story/not-easy-on-the-body-wagner-on-short-ball-tactic-1176283,The New Zealand pacer said their attack adjusted well to the lack of help from the conditions and Tamim Iqbal's onslaught,28-Feb-2019
Mujeeb Ur Rahman the star as Afghanistan go 1-0 up,https://www.espncricinfo.com/series/afghanistan-v-ireland-2018-19-1168107/afghanistan-vs-ireland-1st-odi-1168115/match-report,Paul Stirling's fighting 89 went in vain as Afghanistan chased down their target of 162 with 8.1 overs to spare,28-Feb-2019
Xavier Marshall recalled for USA's T20I tour of UAE,https://www.espncricinfo.com/story/xavier-marshall-recalled-for-usa-s-t20i-tour-of-uae-1176157,"Jessy Singh also comes back, while Alex Amsterdam and Nisarg Patel have been left out from the 14-man squad",28-Feb-2019
'Humbled' KL Rahul uses suspension time to work on technique,https://www.espncricinfo.com/story/humbled-kl-rahul-uses-suspension-time-to-work-on-technique-1176255,"The India opener said that his time off from international cricket was spent reflecting, and working with Rahul Dravid",28-Feb-2019
Glenn Maxwell eager to bat higher in run to ODI World Cup,https://www.espncricinfo.com/story/glenn-maxwell-eager-to-bat-higher-in-run-to-odi-world-cup-1176250,"The debate will continue over Maxwell's best position in Australia's one-day batting order, but his T20 role is very clear",28-Feb-2019
Chris Gayle hints at 'un-retirement' after six-laden 162,https://www.espncricinfo.com/story/chris-gayle-hints-at-un-retirement-after-six-laden-162-1176247,West Indies opener suggests he could still change his mind after rolling back the years in ODIs against England,27-Feb-2019
Pressure contests are ideal World Cup dress rehearsals - Jos Buttler,https://www.espncricinfo.com/story/pressure-contests-are-ideal-world-cup-dress-rehearsals-jos-buttler-1176242,"England batsman sealed the spoils with 150 from 77 balls, but was pushed closer than anyone could have imagined",27-Feb-2019
Spanked! Battered! Thwacked! Walloped! How England and West Indies shared a world record 46 sixes,https://www.espncricinfo.com/story/spanked-battered-thwacked-walloped-how-england-and-west-indies-shared-a-world-record-46-sixes-1176238,England break sixes record set by West Indies in series opener,27-Feb-2019
Bangladesh fall to Wagner's short stuff after Tamim blazes hundred,https://www.espncricinfo.com/series/bangladesh-in-nz-2018-19-1153831/new-zealand-vs-bangladesh-1st-test-1153847/match-report-1,Tamim Iqbal hammered a run-a-ball century but Bangladesh collapsed around him and New Zealand's openers were in control at stumps,27-Feb-2019
Asif Ali's blazing 70 lifts Islamabad United to the top,https://www.espncricinfo.com/series/psl-2018-19-1168814/islamabad-united-vs-karachi-kings-18th-match-1168837/match-report,Rumman Raees' three-for restricted Karachi Kings to 168 despite half-centuries from Babar Azam and Liam Livingstone,27-Feb-2019
Sandeep Lamichhane's career-best figures decimate Quetta Gladiators,https://www.espncricinfo.com/series/psl-2018-19-1168814/lahore-qalandars-vs-quetta-gladiators-17th-match-1168836/match-report,The legspinner took 4 for 10 before AB de Villiers and Haris Sohail made short work of the 107-run target,27-Feb-2019
Glenn Maxwell century helps Australia beat India 2-0,https://www.espncricinfo.com/series/aus-in-ind-2018-19-1168237/india-vs-australia-2nd-t20i-1168248/match-report,The batsman top-scored for Australia for the second-straight game to hand the visitors their first T20I series win over India,27-Feb-2019
Jos Buttler's 150 leads England to victory and 2-1 series lead,https://www.espncricinfo.com/series/england-tour-of-wi-2018-19-1158056/west-indies-vs-england-4th-odi-1158069/match-report,"There were hundreds for Jos Buttler, Eoin Morgan and Chris Gayle, and a record 46 sixes, as England just about managed to defend 418",27-Feb-2019
Durham unveil new logo as part of county rebrand,https://www.espncricinfo.com/story/durham-unveil-new-logo-as-part-of-county-rebrand-1176154,Club rebrands as Durham Cricket after tough years off the field,27-Feb-2019
Comeback man Wriddhiman Saha smashes 62-ball 129,https://www.espncricinfo.com/story/comeback-man-wriddhiman-saha-smashes-62-ball-129-1176138,"Karnataka make it five in five after Vinay Kumar's heroics, Tamil Nadu and Mumbai go down",27-Feb-2019
MCC to recognise women's achievements on honours board at Lord's,https://www.espncricinfo.com/story/mcc-to-recognise-women-s-achievements-on-honours-board-at-lord-s-1176131,"Centuries and five-fors in ODIs to figure now, allowing Ricky Ponting, Sarah Taylor and Muttiah Muralitharan, among others, to be featured",27-Feb-2019
Andrew Tye replaces injured Kane Richardson for India ODIs,https://www.espncricinfo.com/story/andrew-tye-replaces-injured-kane-richardson-for-india-odis-1176135,"Fast bowler's comeback following successful BBL season cut shot because of ""injury on his left side""",27-Feb-2019
"Altaf Hussain, independent Bangladesh's first coach, dies",https://www.espncricinfo.com/story/altaf-hussain-independent-bangladesh-s-first-coach-dies-1176130,Altaf was awarded the National Sports Award in 1999 for his contribution to Bangladesh cricket,27-Feb-2019
Not No. 2 rank but playing the 'best cricket' is Kane Williamson's focus,https://www.espncricinfo.com/story/not-no-2-rank-but-playing-the-best-cricket-is-kane-williamson-s-focus-1176129,"New Zealand captain happy to have a ""somewhat settled squad"", pleased to be part of a three-Test series",27-Feb-2019
Injury-hit Bangladesh brace for New Zealand's pace stars,https://www.espncricinfo.com/series/bangladesh-in-nz-2018-19-1153831/new-zealand-vs-bangladesh-1st-test-1153847/match-preview,"It has been nearly 13 years since Bangladesh played a Test without both Shakib Al Hasan and Mushfiqur Rahim, and therein lies their toughest challenge",27-Feb-2019
'I deserve a chance' - Ajinkya Rahane opens up after being ignored for Australia ODIs,https://www.espncricinfo.com/story/i-deserve-a-chance-ajinkya-rahane-opens-up-after-being-ignored-for-australia-odis-1176101,"The batsman hasn't played a 50-over game for India in over a year, and has been overlooked for their last series before the World Cup",27-Feb-2019
Dan Christian's three-for lifts Multan Sultans out of last place,https://www.espncricinfo.com/series/psl-2018-19-1168814/islamabad-united-vs-multan-sultans-16th-match-1168835/match-report,Umar Siddiq's patient 46 set a solid base for Multan Sultans in their chase of 122,26-Feb-2019
Joe Root turned down chance for rest during England T20Is,https://www.espncricinfo.com/story/joe-root-turned-down-chance-for-rest-during-england-t20is-1176073,Test captain prefers to stay available for England as he seeks to re-establish himself in shortest form of the game,26-Feb-2019
"The Hundred 'needs to be a success', says PCA chairman",https://www.espncricinfo.com/story/the-hundred-needs-to-be-a-success-says-pca-chairman-1176081,Daryl Mitchell reiterates call for new teams to have independent coaching set-ups rather than be run by host counties,26-Feb-2019
Sarfaraz Ahmed may be rested for Australia series keeping World Cup in mind,https://www.espncricinfo.com/story/sarfaraz-ahmed-may-be-rested-for-australia-series-keeping-world-cup-in-mind-1176080,Pakistan chief selector says Shoaib Malik is in line to lead the team while Umar Akmal may also be given a recall,26-Feb-2019
